player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
208461,Michaela,Babicova,R,19860730,SVK,,
208462,Jana,Bielikova,R,19860802,SVK,,
208463,Elenora,Pedonese,U,19870201,ITA,,
208464,Maria Lavinia,Piva,U,19880416,ITA,,
208465,Ragini,Vimal,U,19840415,IND,,
208466,Varsha,Shivashankar,R,19870209,IND,,
208467,Gangothri,Sandri,U,19880529,IND,,
208468,Sandra,Sasidharan,L,19850416,IND,,
208469,Alexandra Iulia,Iacob,U,19870130,ROU,,
208470,Hadjira,Slimani,U,19820604,ALG,,
208471,Marina,Viliamovskaia,R,19860111,RUS,,
208472,Houda,Yasri,U,19850807,ALG,,
208473,Andra,Stanculescu,R,19850525,ROU,,
208474,Neha,Rana,U,19890326,IND,,
208475,Kuburat,Akintunde,U,19851021,NGR,,
208476,Ayoola,Shelle,U,19700526,NGR,,
208477,Khanita,Sritawan,R,19850509,THA,,
208478,Maja,Petrovic,R,19870413,AUT,,
208479,Camilla,Lundberg,U,19870523,SWE,,
208480,Asami,Saeki,U,19851007,JPN,,
208481,Tamami,Kamiyama,U,19780818,JPN,,
208482,Natsumi,Tsubo,R,19850911,JPN,,
208483,Akiko,Kato,R,19870331,JPN,,
208484,Ha Yang,Choi,U,19880210,KOR,,
208485,Ophelie,Vergnes,U,19880821,FRA,,
208486,Hsiao Wen,Chao,U,19850716,TPE,,
208487,Yu Lin,Dai,U,19870606,TPE,,
208488,Kai Feng,Yi,U,19850404,TPE,,
208489,Nian Ze,Liu,U,19851205,TPE,,
208490,Aya,Oasa,R,19851210,JPN,,
208491,Romina,Manas Rodriguez,U,19860107,ESP,,
208492,Irina,Tsymbal,U,19870613,UKR,,
208493,Patrizia,Cacciaguerra,U,19840717,ITA,,
208494,Sonia,Sandano,R,19880228,ITA,,
208495,Diana,Salas,U,19860110,MEX,,
208496,Maria Elena,Badillo,U,19890513,MEX,,
208497,Guillermina,Torre,U,19870912,MEX,,
208498,Paulina,Vargas,U,19880101,MEX,,
208499,Andrea,Martinez,U,19841110,MEX,,
208500,Maria Fernanda,Hernandez,U,19880517,MEX,,
208501,Silvana Lorena,Celorio,U,19700429,MEX,,
208502,Ana Lilia,Salas,U,19860116,MEX,,
208503,Maria Josefina,Rojo,U,19661004,MEX,,
208504,Nina,Beljajevova,U,19871216,SVK,,
208505,Jessica,Iniguez,U,19841106,MEX,,
208506,Laura,Hernandez,U,19860818,MEX,,
208507,Monia,Pederzoli,U,19870411,ITA,,
208508,Nicola,Manley,U,19810605,GBR,,
208509,Laura,Manfredonia,U,19890202,ITA,,
208510,Sara,Amo Flores,U,19870504,ESP,,
208511,Shraddha,Lodha,L,19860819,IND,,
208512,Nidhi,Shah,R,19860618,IND,,
208513,Karin,Lems,R,19840312,NED,,
208514,Golda,Rubina,R,19880711,INA,,
208515,Ingeborg,Kerkhoven,U,19831224,NED,,
208516,Mega,Sukmawati,U,19870810,INA,,
208517,Febri,Joana,U,19880203,INA,,
208518,Ana Paula,Saviole,U,19860430,BRA,,
208519,Joyce,Ardies,U,19851031,FRA,,
208520,Adriana,Fernandez,U,19870729,GUA,,
208521,Karen,Saravia,U,19850626,GUA,,
208522,Violette,Percy,U,19471117,FRA,,
208523,Anabel,Luna De Infante,U,19550930,ESA,,
208524,Alcira,Acevedo,U,19530803,ESA,,
208525,Maria Gabriela,Linares,U,19881025,ESA,,
208526,Gabriela,Vergara,U,19890225,ESA,,
208527,Cristina,Martinez,U,19880324,GUA,,
208528,Graciela,Peraza,U,19590910,VEN,,
208529,Maria Elena,Ruiz,U,19620825,ESA,,
208530,Andrea,Portillo,U,19871102,ESA,,
208531,Kirsten Andrea,Weedon,U,19890218,GUA,,Q33190431
208532,Ana Luisa,Torres,U,19811203,GUA,,
208533,Gisel,Brito,U,19851029,CHI,,
208534,Shu Hwei,Huang,U,19860126,DOM,,
208535,Annelise,Fernandez,U,19871003,DOM,,
208536,Chloe,Gambey,R,19850325,FRA,,
208537,Andrea,Herrera,U,19871114,MEX,,
208538,Tania,Aguirre,U,19840812,MEX,,
208539,Veronica,Castro,U,19780812,MEX,,
208540,Ana,Jerman,U,19861110,SLO,,
208541,Maribel,Ramirez,U,19801106,MEX,,
208542,Gabriela,Amezaga,U,19840726,MEX,,
208543,Dalia Primaver,Garza,U,19870321,MEX,,
208544,Silvia,Tiscareno,U,19840211,MEX,,
208545,Yana,Sadovskaya,U,19870316,LAT,,
208546,Kristin,Schuler,R,19850923,GER,,
208547,Aya,El Akkad,L,19860403,EGY,,
208548,Marina,Khomenko,R,19850816,UKR,,
208549,Aliaa,Fakhry,R,19880109,EGY,,
208550,Marcela,Montanha,R,19850731,BRA,,
208551,Teresa,Oberti,R,19870710,ARG,,
208552,Liege,Vieira,L,19880714,BRA,,
208553,Carla,Caetano,R,19881128,POR,,
208554,Brianna,Williams,U,19851215,USA,,
208555,Melissa,Silva,U,19860807,IND,,
208556,Dima,Al Saadi,U,19860105,SYR,,
208557,Sara,Abutovic,U,19860929,SLO,,
208558,Oormila,Ram,U,19870413,IND,,
208559,Meghana,Paritala,U,19870415,IND,,
208560,Khushcher,Italia,R,19810427,IND,,
208561,Macarena,Rodriguez Capilla,U,19890605,ESP,,
208562,Marta,Ruiz Fernandez De Castro,U,19891202,ESP,,
208563,Lourdes,Gaona Gonzalez,U,19821106,ESP,,
208564,Elizaveta,Avdeeva,U,19840617,RUS,,
208565,Lisa,Haegele,U,19870827,GER,,
208566,Zena,Williams,R,19880717,USA,,
208567,Safa,Safar,U,19821024,BRN,,
208568,Sedigheh,Hassani,U,19590624,IRI,,
208569,Seheno,Razafindramaso,L,19860725,MAD,,Q88445983
208570,Samantha,Cowan,U,19870729,GBR,,
208571,Eleonora,Taddei,U,19860112,ITA,,
208572,Martina,Stigliano,U,19851112,ITA,,
208573,Caroline,Martin,R,19851103,FRA,,
208574,Olga,Koutseridi,U,19880726,GRE,,
208575,Katharina,Siller,R,19880223,AUT,,
208576,Grace,Hutson,U,19880226,GBR,,
208577,Joanna,Carswell,R,19880708,NZL,,Q23059655
208578,Miina,Luebbe,U,19851202,GER,,
208579,Ewa,Losinski,R,19870316,AUS,,
208580,Laura,Harkness,U,19840911,AUS,,
208581,Natalie,Solevski,U,19860530,AUS,,
208582,Erin,Boast,U,19880527,AUS,,
208583,Inna,Tchepournaya,U,19880323,RUS,,
208584,Iginia,Tilocca,R,19860607,ITA,,
208585,Vanja,Corovic,U,19860710,SRB,,
208586,Jelena,Rajic,U,19870914,SRB,,
208587,Petra,Baksa,U,19840129,CRO,,
208588,Mireia,Cano Guirao,U,19871022,ESP,,
208589,Lara,Pujol Rotger,U,19900319,ESP,,
208590,Caterina,Marusic,U,19880108,ITA,,
208591,Silvia,Fassione,U,19870807,ITA,,
208592,Ilge,Alpay,U,19820304,GBR,,
208593,Zineb,Hilali,U,19880517,MAR,,
208594,Julia,Hodes,U,19860503,GER,,
208595,Gloria,Perfetti,U,19840106,ITA,,
208596,Aimi,Koga,U,19870619,JPN,,
208597,Adina,Neustein,U,19870619,USA,,
208598,Lauren,Lui,L,19880204,USA,,
208599,Lauren,Imre,U,19870928,USA,,
208600,Meg,Fanjoy,U,19870811,USA,,
208601,Ana Maria,Moura,U,19780629,BRA,,
208602,Ristine,Olson,U,19850116,USA,,
208603,Amira,Benaissa,U,19891219,ALG,,Q55314940
208604,Dora,Kiss,R,19860522,HUN,,
208605,Malika,Bouakel,U,19850109,ALG,,
208606,Ghizlene,Douballah,U,19900110,ALG,,
208607,Lucie,Dvorakova,U,19771107,CZE,,
208608,Jennifer,Chay,U,19841115,USA,,
208609,Lindsey,Pereira,U,19860101,USA,,
208610,Lindsay,Jones,U,19880524,USA,,
208611,Gloriann,Lopez,U,19840228,USA,,
208612,Patricia,Zerdan,U,19740119,USA,,
208613,Kelly,Schmandt,U,19820223,USA,,
208614,Amanda,Avedissian,R,19870813,USA,,
208615,Merve,Gultekinler,U,19880101,TUR,,
208616,Natalia,Zamolotskikh,U,19870510,RUS,,
208617,Blanca,Guallart Lain,U,19880118,ESP,,
208618,Clara,Schuhmacher Terron,U,19870703,ESP,,
208619,Emily,Arnott,U,19840208,AUS,,
208620,Aleksandra,Zdeb,U,19870126,POL,,
208621,Ewa,Kopczynska,U,19890106,POL,,
208622,Irina,Strigalova,U,19871119,LAT,,
208623,Sylwia,Niedbalo,U,19860319,POL,,
208624,Marta,Torbarina,U,19880331,CRO,,
208625,Pavlina,Glosova,R,19870113,CZE,,
208626,Laura,Vignoni,U,19840327,ITA,,
208627,Romina,Raonic,U,19870420,SLO,,
208628,Petra,Putnik,U,19890301,CRO,,
208629,Maja,Vuzem,U,19870404,CRO,,
208630,Anna,Mydlowska,R,19890821,POL,,
208631,Dagmara,Siara,U,19880217,POL,,
208632,Maria,Spenceley,R,19880829,GBR,,
208633,Marcela,Vojtiskova,L,19871016,CZE,,
208634,Vendula,Plechata,U,19860528,CZE,,
208635,Eva,Brozova,U,19870719,CZE,,
208636,Jitka,Kleisnerova,L,19870303,CZE,,
208637,Daria,Neretina,U,19800118,RUS,,
208638,Diane,Filip,R,19861129,DEN,,
208639,Michaela,Bjornstrom,U,19840315,FIN,,
208640,Filipa,Ribeiro,U,19881018,POR,,
208641,Daria,Holodnik,U,19861126,POL,,
208642,Aneta,Turaj,U,19850917,POL,,
208643,Ivana,Belancic,U,19770331,SRB,,
208644,Olena,Leonchuk,R,19870505,UKR,,
208645,Anastasia,Ulikhina,U,19891210,RUS,,
208646,Ekaterina,Krylova,U,19890515,RUS,,
208647,Anastasia,Revzina,R,19890620,RUS,,
208648,Nina,Maglatyuk,U,19860112,RUS,,
208649,Alexandra,Aleksieva,U,19871109,BUL,,
208650,Hristiana,Gocheva,U,19851130,BUL,,
208651,Emilie,Van Boekel,U,19880502,NED,,
208652,Sofia,Thomaidou,U,19880722,GRE,,
208653,Ira,Aleksova,U,19870415,MKD,,
208654,Victoria,Valls Comamala,U,19870817,ESP,,
208655,Laura,Moares,R,19851008,ARG,,
208656,Claire,Lablans,U,19870508,NED,,
208657,Angelina,Ledovskaya,U,19870208,RUS,,
208658,Alexandra,Kazanova,L,19860403,RUS,,
208659,Ana Cristina,Moreno,U,19860409,MEX,,
208660,Natalie,Castro,U,19850304,MEX,,
208661,Marisol,Aguilar,U,19880309,MEX,,
208662,Andrea,Espinosa,U,19880125,MEX,,
208663,Jovana,Miletic,U,19870805,SRB,,
208664,Michaela,Bressan,U,19870116,ITA,,
208665,Ana,Gonzalez Herreros,U,19870726,ESP,,
208666,Margarita,Spicin,U,19890120,ISR,,
208667,Andreea Patricia,Braica,R,19861119,ROU,,
208668,Andra Iulia,Savu,U,19870711,ROU,,
208669,Lavinia,Toader,U,19830813,ROU,,
208670,Cristina Mirela,Prodanel,U,19880726,ROU,,
208671,Anisoara,Popescu,U,19821121,ROU,,
208672,Anca,Dumitru,U,19860808,ROU,,
208673,Laura,Popescu,U,19860208,ROU,,
208674,Laura,Barbu,U,19871014,ROU,,
208675,Raluca,Nedelea,U,19880323,ROU,,
208676,Iva,Velkovska,U,19880417,MKD,,
208677,Adina Maria,Gabor,U,19890523,ROU,,
208678,Alice Maria,Tunaru,U,19871024,ROU,,
208679,Delia,Damaschin,U,19890411,ROU,,
208680,Julija,Sabanov,U,19870802,SRB,,
208681,Dunja,Antunovic,L,19861011,HUN,,
208682,Maria,Seppi,U,19870626,ITA,,
208683,Afreen,Jahan,R,19870828,IND,,
208684,Sagarika,Phadke,R,19870203,IND,,
208685,Ceylan,Engin,U,19880707,TUR,,
208686,Sanja,Racic,R,19880330,BIH,,
208687,Ana,Tomasevic,U,19860710,SCG,,
208688,Bojana,Minic,U,19840515,SCG,,
208689,Ivana,Milutinovic,U,19900313,SRB,,
208690,Jovana,Rasovic,U,19870301,SCG,,
208691,Bernadetta,Birkas,U,19880429,SRB,,
208692,Dian,Mayasari,U,19880508,INA,,
208693,Widhi,Setyorini,U,19881030,INA,,
208694,Ida,Sutedja,U,19820106,INA,,
208695,Elizabeth,Dolan,R,19860128,USA,,
208696,Erika,Perez,R,19890811,CAN,,
208697,Maria,Milic,U,19870707,CAN,,
208698,Charlotte,Douwma,U,19871207,FRA,,
208699,Fleur,Van Haasteren,U,19850513,NED,,
208700,Gala,Gasset Pinon,U,19851219,ESP,,
208701,Carola,Gonzalez King Garibo,U,19870410,ESP,,
208702,Udanthi,Narahenpitage,R,19850327,SRI,,
208703,Dinali,De Silva,U,19900314,SRI,,
208704,Kamonthip,Saovana,R,19880511,THA,,
208705,Melissa,Percy,U,19870520,GBR,,
208706,Jeong Eun,Park,U,19840707,KOR,,
208707,Milena,Tona,U,19890627,ITA,,
208708,Alessia,La Monaca,U,19860607,ITA,,
208709,Carla,Genovese,R,19850318,ITA,,
208710,Urska,Klemenc,U,19880428,SLO,,
208711,Martine,Poos,U,19810626,LUX,,
208712,Stefanie,Alfery,R,19870408,GER,,
208713,Laura,Sadria,L,19890731,GER,,
208714,Martina,Bartosova,R,19851220,SVK,,
208715,Ornella,Gentile,L,19880909,BEL,,
208716,Natasa,Vuckovic,R,19860514,SRB,,
208717,Stanca,Muresan,R,19870527,ROU,,
208718,Whitney,Robards,U,19851225,USA,,
208719,Laura,Mcgaffigan,U,19850506,USA,,
208720,Jessica,Mezo,R,19860828,SUI,,
208721,Hana,Vaculinova,R,19870509,CZE,,
208722,Irina,Cybina,R,19870407,LTU,,
208723,Agata,Komorowska,U,19850905,POL,,
208724,Joanie,Macken,U,19860215,IRL,,
208725,Alexandra,Kiesl,R,19880104,GER,,
208726,Belfin,Sumbul,U,19880210,TUR,,
208727,Dina,Senkina,R,19870326,RUS,,
208728,Ezgi,Albayrak,U,19890511,TUR,,
208729,Dilara,Naibi,U,19890416,TUR,,
208730,Mitsumi,Kawasaki,R,19830909,JPN,,
208731,Maria,Temez Fernandez,U,19870925,ESP,,
208732,Marjorie,Muller,U,19790416,RSA,,
208733,Magdalena,Ekert,R,19880430,POL,,
208734,Barbara,Lado,U,19770728,HUN,,
208735,Anica,Wuensche,U,19850524,GER,,
208736,Marlena,Metzinger,R,19870228,AUT,,
208737,Jana,Mackova,U,19870310,SVK,,
208738,Lenka,Broosova,R,19870723,SVK,,
208739,Paulina,Jorquera,L,19880605,CHI,,
208740,Mariela,Cornejo,U,19761106,CHI,,
208741,Maria Ignacia,Gioria,U,19860308,ARG,,
208742,Soledad,Podlipnik,R,19880109,CHI,,
208743,Kaja,Smole,U,19860710,SLO,,
208744,Jessica,Homberg,U,19870117,GER,,
208745,Nathalie,Du Vigneaud,U,19801105,BEL,,
208746,Geraldine,Roma,L,19860329,SWE,,
208747,Annabel,Bann,R,19890913,GBR,,
208748,Naoko,Ueshima,U,19871031,JPN,,
208749,Julia,Chergova,U,19860915,BUL,,
208750,Vasiliki,Simouli,U,19851003,GRE,,
208751,Komang Sri,Maryati,U,19890326,INA,,
208752,Penporn,Chantawannop,R,19890210,THA,,
208753,Astri,Purnawati,U,19870930,INA,,
208754,Nancy,Metriya,R,19880126,INA,,
208755,Fiona,Gracia Tjipto,U,19900428,INA,,
208756,Rosidah,Kusuma Dewi,U,19860425,INA,,
208757,Noriko,Uehara,U,19890124,JPN,,
208758,Emi,Sakurai,R,19770926,JPN,,
208759,Saori,Oda,U,19900108,JPN,,
208760,Sae,Kato,U,19830131,JPN,,
208761,Irina,Adetu,U,19880919,ROU,,
208762,Matulanda,Lumanauw,U,19840221,INA,,
208763,Maria,Rakhmanina,U,19851008,RUS,,
208764,Nina,Makarova,U,19880508,GEO,,
208765,Hadjer,Bouali,U,19880610,ALG,,
208766,Birgit,Riederer,U,19771124,AUT,,
208767,Sylvia,Koning,U,19560128,ESA,,
208768,Guadalupe,Padilla,U,19850715,ARG,,
208769,Marcia,Secondo,U,19850126,ARG,,
208770,Masha,Bayser,R,19840211,USA,,
208771,Karla,Portillo,U,19860120,ESA,,
208772,Suzana,Kuffner,R,19870109,BRA,,
208773,Emilia,Bindi,U,19880905,ARG,,
208774,Paola,Doldan Gonzalez,R,19860907,PAR,,
208775,Briggitt,Marcovich,R,19891213,VEN,,
208776,Jessica,Palma,U,19890118,VEN,,
208777,Anna,Karavayeva,R,19851024,UKR,,
208778,Dariana,Kozmina,R,19871009,UKR,,
208779,Karina,Porushkevich,L,19880811,USA,,
208780,Anastasiya,Slyusarchyk,R,19880312,UKR,,
208781,Irina,Matiychyk,R,19880729,UKR,,
208782,Luisa,Cantu,U,19880530,MEX,,
208783,Dragana,Jakovljevic,R,19860302,AUS,,
208784,Alexandra,Valarezo,U,19870208,ECU,,
208785,Maraike,Biglmaier,R,19870727,GER,,
208786,Karina,Tomaszewska,U,19861109,POL,,
208787,Ericka,Penaranda,U,19900531,BOL,,
208788,Lisa,Nystrom Skold,U,19860117,SWE,,
208789,Mona,Mansour,U,19890331,SWE,,
208790,Socorro,Trumpeta,U,19640603,PHI,,
208791,Ivy Kristel,De Castro,U,19880205,PHI,,
208792,Ana Regina,Buenviaje,U,19890925,PHI,,
208793,Conchita Corazon,Zoleta,R,19890322,PHI,,
208794,Lourdes,Manulat,U,19660524,PHI,,
208795,Edilyn,Balanga Margate,U,19880421,PHI,,
208796,Aileen,Rogan,U,19810929,PHI,,
208797,Denise,Dy,R,19890516,PHI,,Q26870902
208798,Trudy Gine,Amoranto,U,19900708,PHI,,
208799,Suncica,Strkic,U,19890727,BIH,,
208800,Vanja,Radunovic,U,19890605,MNE,,
208801,Mariana,Majic,U,19870830,CRO,,
208802,Maja,Sujica,R,19890807,CRO,,
208803,Miljana,Jocic,U,19880524,SRB,,
208804,Tijana,Koprivica,U,19870225,SRB,,
208805,Alja,Zec Peskiric,U,19890209,SLO,,
208806,Ina,Hadziselimovic,R,19880129,BIH,,
208807,Nikolina,Renic,U,19880528,GER,,
208808,Marija,Olujic,U,19880201,CRO,,
208809,Ana Rosa,Cabeza Candela,U,19881223,ESP,,
208810,Michelle,Pang,U,19880510,PHI,,
208811,Anthea,Murfet,U,19890704,PHI,,
208812,Maria Shirley,Valler,U,19780812,PHI,,
208813,Martina,Fratini,U,19890610,ITA,,
208814,Valentina,Rossi,U,19820626,ITA,,
208815,Marta,Arnes Cacho,U,19890620,ESP,,
208816,Sayaka,Yoshino,U,19830623,JPN,,
208817,Tzu Chen,Hsu,U,19891219,TPE,,
208818,Wen Ling,Wang,U,19880728,TPE,,
208819,Yu Ting,Lin,R,19870329,TPE,,
208820,Wei Fang,Kung,U,19871029,TPE,,
208821,Moe,Tsubuku,U,19850124,JPN,,
208822,Juliana,Franco,U,19880614,COL,,
208823,Adriana,Herran Giraldo,U,19831205,COL,,
208824,Marcela,Vanegas Bello,U,19851231,COL,,
208825,Karen Natalia,Martinez Bernal,U,19880303,COL,,
208826,Carolina,Gutierrez,U,19871014,COL,,
208827,Juliana,Alzate,U,19890526,COL,,
208828,Andrea,Giraldo,U,19880119,COL,,
208829,Angelica,Torres,U,19890928,COL,,
208830,Juanita,Munoz,U,19880505,COL,,
208831,Diana,Torres,U,19880330,COL,,
208832,Natalia,Garay,U,19881220,COL,,
208833,Daniela,Castillo,U,19881125,COL,,
208834,Tsippy,Waterman,R,19850329,NED,,
208835,Orian,Ben Haim,U,19900620,ISR,,
208836,Hila,Elster,U,19890102,ISR,,
208837,Shani,Arnon,U,19890703,ISR,,
208838,Fadzai,Mawisire,U,19880213,ZIM,,
208839,Ghizela,Schutte,R,19870107,RSA,,
208840,Abigail,Olivier,U,19891022,RSA,,
208841,Anna,De Bruyn,R,19810414,RSA,,
208842,Justine,Sutherland,U,19880816,RSA,,
208843,Jenna May,Osborne,R,19880926,RSA,,
208844,Elze,Potgieter,R,19880315,RSA,,
208845,Claudia,Sanua,U,19880101,RSA,,
208846,Fadzai,Masiyazi,U,19870526,ZIM,,
208847,Joanne,Schickerling,R,19851114,RSA,,
208848,Vandana,Murali,R,19880126,IND,,
208849,Tatiany,Tangerino,U,19880720,BRA,,
208850,Myrella,De Paula,U,19870403,BRA,,
208851,Fernanda,Martins,U,19860713,BRA,175,
208852,Maria,Miziouk,U,19880630,RUS,,
208853,Lorena,Piedras,U,19900725,MEX,,
208854,Aline,Berkenbrock,R,19890325,BRA,,
208855,Stephanie,Vieira,U,19870913,BRA,,
208856,Fernanda,Zacouteguy,U,19880704,BRA,,
208857,Natasha,Vieira,R,19880620,VEN,,
208858,Uthumporn,Pudtra,R,19891112,THA,,
208859,Ratchaya,Chaichanachaicharn,R,19891024,THA,,
208860,Maria Jose,Vallasciani,R,19870628,ARG,,
208861,Manuela,Esposito,U,19880517,ARG,,
208862,Camila,Deluchi,U,19880226,ARG,,
208863,Maria Dolores,Pazo,R,19870602,ARG,,
208864,Shilpa,Goel,U,19860725,IND,,
208865,Samia,Jalali,R,19850903,IND,,
208866,Amy,Robinson,U,19861208,GBR,,
208867,Simone,Stohr,U,19821025,GER,,
208868,Anum,Saeed,U,19880820,PAK,,
208869,Charlotte,Soubrie,U,19890307,FRA,,
208870,Erin,Heeder,U,19850113,USA,,
208871,Daria,Petrovic,R,19881024,SRB,,
208872,Maria,Guerreiro,U,19890927,POR,,
208873,Liliana,Pereira,U,19860714,POR,,
208874,Sarah,Benad,U,19860221,AUS,,
208875,Jenny,Frisell,R,19880708,SWE,,
208876,Sonia,Corominas Plaja,U,19870418,ESP,,
208877,Barbora,Bozkova,L,19880314,CZE,,
208878,Chiara,Petrazzuolo,U,19871005,ITA,,
208879,Therese,Tisseverasinghe,R,19880105,AUS,,
208880,Rebecca,Alessi,R,19890223,ITA,,
208881,Manon,Garcia,U,19880710,FRA,,
208882,Liene,Linina,R,19880912,LAT,,
208883,Federica,Suess,U,19871027,GER,,
208884,Alexandra,Martin Sanchez,U,19900406,ESP,,
208885,Svenja,Haymann,U,19851205,GER,,
208886,Rana,El Derwy,R,19880714,EGY,,
208887,Rana,Zafer,R,19890614,EGY,,
208888,Viktoriya,Agryutenkova,U,19880115,RUS,,
208889,Yasmin,Hamza,U,19890309,EGY,,
208890,Jenny,Saarnilina,U,19880916,FIN,,
208891,Ana,Milosavljevic,R,19861207,RSA,,
208892,Julie,Uwague,U,19881119,NGR,,
208893,Sayaka,Yoshimoto,U,19840705,JPN,,
208894,Ebelechukwu,Chukwuweteli,U,19890501,NGR,,
208895,Sabrina,Allaut,R,19880217,GER,,
208896,Elisa,Sarmiento Aranda,R,19891205,CUB,,
208897,Paola,Dominguez,U,19841022,MEX,,
208898,Caroline,Nothnagel,R,19880122,GER,,
208899,Michaela,Kopacin,U,19890114,AUT,,
208900,Nerea,Irisarri Duran,U,19880619,ESP,,
208901,Vita,Moskaliova,U,19870509,BLR,,
208902,Lilian,Ighodaro,U,19771101,NGR,,
208903,Temitope,Bamidele,U,19850411,NGR,,
208904,Yue,Yu,U,19860120,CHN,,
208905,Yuan Yuan,Shi,U,19880701,CHN,,
208906,Yuka,Izumi,U,19851027,JPN,,
208907,Di,Hu,U,19880630,CHN,,
208908,Jing,Zhou,U,19870512,CHN,,
208909,Wen,Zhao,U,19870429,CHN,,
208910,Nadia,Lee,R,19880905,GBR,,
208911,Catarina,Muller,U,19890417,POR,,
208912,Carly,Petit,U,19860623,FRA,,
208913,Barbara,Kvelstein,U,19880514,EST,,
208914,Ana Laura,Ochoa Magana,R,19880220,MEX,,
208915,Judith,Collado,U,19900310,MEX,,
208916,Gracia,Fuentes,U,19890225,MEX,,
208917,Maria Ines,Leal,U,19661222,MEX,,
208918,Mihaela Alina,Stanila,U,19861108,ROU,,
208919,Danira,Fabijanovic,R,19881122,CRO,,
208920,Emily,Quin,L,19830509,GBR,,
208921,Georgina,Hingley,U,19860219,GBR,,
208922,Erika,Venere,L,19810609,ITA,,
208923,Jessica,Weeks,U,19880612,GBR,,
208924,Catherine,Fall,U,19881113,GBR,,
208925,Katarina,Milinkovic,R,19880701,SRB,,
208926,Zorica,Petrov,U,19880608,SRB,,
208927,Majdouline,Akrate,L,19890730,MAR,,
208928,Hind,Belkarmouss,U,19870205,MAR,,
208929,Rita,Bengelloun Touimy,U,19890528,MAR,,
208930,Tania,Varela Alvarado,R,19870701,ECU,,
208931,Caitlin,Steel,U,19900624,GBR,,
208932,Daniela,Gudelj,U,19880303,CRO,,
208933,Anna Marie,Atelj,R,19870201,AUS,,
208934,Mateja,Horvat,R,19880131,CRO,,
208935,Marcia,Almada,U,19860917,MEX,,
208936,Valentina,Fauviau,R,19900614,FRA,,
208937,Malin,Grimshorn,R,19850705,SWE,,
208938,Sandra,Hribar,U,19870727,SWE,,
208939,Marina,Yudanov,U,19891018,SWE,,Q61983739
208940,Sabina,Gunnarsson,R,19880212,SWE,,
208941,Sandra,Wikstrom,R,19881116,SWE,,
208942,Gluay,Kampookaew,R,19880416,DEN,,
208943,Ann Marie,Modric,U,19860425,SWE,,
208944,Silvia Elena,Irimescu,U,19880808,ROU,,
208945,Katharina,Scholtisek,R,19820519,GER,,
208946,Grace,Hannah,U,19890416,IND,,
208947,Esha,Sanghvi,U,19870718,IND,,
208948,Sarah,Schulze,U,19860106,GER,,
208949,Anahita,Jagtiani,U,19890608,IND,,
208950,Preethi,Shravan,R,19870316,IND,,
208951,Martina,Andornino,U,19880718,ARG,,
208952,Jolien,Kroese,U,19860905,NED,,
208953,Anna,Niemiec,R,19860322,POL,,
208954,Hanna,Albowicz,U,19910204,POL,,
208955,Lenka,Danielova,R,19880425,CZE,,
208956,Tereza,Sykorova,U,19810206,CZE,,
208957,Hitomi,Konno,U,19831219,JPN,,
208958,Nana,Tsuchiya,U,19850725,JPN,,
208959,Ayako,Isogai,U,19860719,JPN,,
208960,Nozomi,Aiba,U,19861109,JPN,,
208961,Antia,Ghiorghiu,U,19880307,ROU,,
208962,Justina,Derungs,R,19900301,SUI,,
208963,Randi,Schuler,U,19870211,USA,,
208964,Kewa,Nichols,U,19860701,USA,,
208965,Hala,Sufi,U,19850809,USA,,
208966,Dasha,Cherkasova,U,19870606,USA,,
208967,Biljana,Gajic,U,19861028,SWE,,
208968,Berveine,Mohammed,R,19831206,AUS,,
208969,Anastasia,Cherkashin,U,19861022,ISR,,
208970,Natasha,Karolyi,R,19880205,AUT,,
208971,Sofi,Papadopoulou,U,19890321,SWE,,
208972,Seema,Maybud,R,19870807,NED,,
208973,Ioana Alexandra,Oprea,L,19891212,ROU,,
208974,Kim,Van Der Horst,U,19890728,NED,,
208975,Suzanna,Mansour,U,19861013,USA,,
208976,Franziska,Goetz,R,19881125,GER,,
208977,Petra,Vogel,L,19890728,SUI,,
208978,Annette,Aksdal,U,19861009,NOR,,Q63996374
208979,Idunn,Hertzberg,R,19880215,NOR,,Q64253999
208980,Ines,Moura,U,19810614,POR,,
208981,Patricia,Lopez Illan,R,19860817,ESP,,
208982,Sevil,Aliyeva,R,19910323,AZE,,
208983,Larikah,Russell,R,19850227,BAH,,
208984,Colleen,Rielley,U,19880209,USA,,
208985,Alexandra,Poorta,R,19880902,NED,,
208986,Elitsa,Mileva,U,19900112,BUL,,
208987,Blair,Di Sesa,U,19830904,USA,,
208988,Jelena,Durisic,U,19890412,SLO,,
208989,Simone,Templeton,U,19881010,USA,,
208990,Jessica,Williams,R,19870304,USA,,
208991,Inga,Beermann,U,19880623,GER,,
208992,Andreea Laura,Niculescu,U,19860604,CAN,,
208993,Austin,Smith,U,19860601,USA,,Q27922293
208994,Emma,Kidd,U,19800402,AUS,,
208995,Preethi,Mukundan,R,19850629,USA,,
208996,Christala,Andrews,U,19890709,USA,,
208997,Krista,Damico,U,19900423,USA,,
208998,Branka,Savic,U,19830305,AUS,,
208999,Marie,Matrka,U,19830721,USA,,
209000,Ashley,Joelson,U,19861113,USA,,
209001,Arthi,Duraisamy,U,19881126,IND,,
209002,Harpreet,Gill,R,19860304,IND,,
